sample_id,timestamp,accel_x,accel_y,accel_z,label
shake_23,20,-0.379761,1.44104,-1.273682,shake
shake_23,40,-0.35437,1.522461,-0.708984,shake
shake_23,60,-0.325562,1.334595,0.03186,shake
shake_23,80,-0.409058,1.106934,0.77063,shake
shake_23,100,-0.394897,0.803467,0.921265,shake
shake_23,120,-0.331543,0.266724,0.953979,shake
shake_23,140,-0.295898,-0.428711,0.807007,shake
shake_23,160,-0.295532,-0.823364,0.799561,shake
shake_23,180,-0.336914,-1.274536,1.072388,shake
shake_23,200,-0.190186,-1.449707,1.319824,shake
shake_23,220,-0.08374,-0.960937,1.319336,shake
shake_23,240,-0.222656,-0.362915,1.304199,shake
shake_23,260,-0.121216,-0.078613,1.112671,shake
shake_23,280,-0.149048,0.101807,0.672852,shake
shake_23,300,-0.197632,0.494385,-0.258667,shake
shake_23,320,-0.297974,0.815674,-0.615723,shake
shake_23,340,-0.385498,1.063232,-0.798706,shake
shake_23,360,-0.406616,1.364624,-0.583496,shake
shake_23,380,-0.332275,1.239624,-0.0448,shake
shake_23,400,-0.240845,0.918213,0.566772,shake
shake_23,420,-0.173706,0.361572,0.882324,shake
shake_23,440,-0.134644,-0.187866,0.880249,shake
shake_23,460,-0.070435,-0.716553,0.90564,shake
shake_23,480,-0.276489,-1.639893,1.599731,shake
shake_23,500,-0.009766,-1.822021,1.800293,shake
shake_23,520,0.063477,-1.30835,1.486084,shake
shake_23,540,-0.019775,-0.516113,1.025757,shake
shake_23,560,-0.188477,-0.244385,1.091309,shake
shake_23,580,-0.251953,0.005127,1.115356,shake
shake_23,600,-0.262573,0.303345,0.540039,shake
shake_23,620,-0.140137,0.693359,-0.177124,shake
shake_23,640,-0.3396,1.16626,-0.796875,shake
shake_23,660,-0.472412,1.427734,-0.978149,shake
shake_23,680,-0.42627,1.320313,-0.6521,shake
shake_23,700,-0.239502,0.98291,0.219849,shake
shake_23,720,-0.084839,0.71167,0.737671,shake
shake_23,740,0.018066,0.272705,0.955688,shake
shake_23,760,0.045044,-0.724487,0.862427,shake
shake_23,780,0.021362,-1.336182,0.953369,shake
shake_23,800,-0.060425,-1.814697,1.270264,shake
shake_23,820,0.089233,-1.817139,1.505371,shake
shake_23,840,0.263306,-1.189331,1.473022,shake
shake_23,860,0.113037,-0.811279,1.254517,shake
shake_23,880,-0.095093,-0.349487,1.36084,shake
shake_23,900,-0.068237,0.047607,1.226074,shake
shake_23,920,0.03064,0.341431,0.513062,shake
shake_23,940,-0.171021,0.725586,-0.154053,shake
shake_23,960,-0.340698,0.96228,-0.635254,shake
shake_23,980,-0.436646,1.139893,-0.737549,shake
shake_24,0,-0.226685,0.238159,1.028076,shake
shake_24,20,-0.285889,0.457153,0.67041,shake
shake_24,40,-0.270386,0.552002,0.39624,shake
shake_24,60,-0.296997,0.632446,0.03479,shake
shake_24,80,-0.312378,0.716675,-0.406738,shake
shake_24,100,-0.353638,0.690063,-0.470703,shake
shake_24,120,-0.102539,0.556641,-0.241455,shake
shake_24,140,0.28833,0.382935,0.627686,shake
shake_24,160,0.515259,-0.089966,1.023193,shake
shake_24,180,0.56604,-1.272095,1.416138,shake
shake_24,200,0.480469,-1.695801,1.97229,shake
shake_24,220,0.567261,-1.102295,2.185669,shake
shake_24,240,0.437378,-0.448608,1.720337,shake
shake_24,260,0.318726,-0.334839,1.358154,shake
shake_24,280,0.229614,-0.011353,1.403931,shake
shake_24,300,-0.031616,0.459351,1.344604,shake
shake_24,320,-0.092651,0.597412,1.050781,shake
shake_24,340,-0.127319,0.644897,0.696167,shake
shake_24,360,-0.202637,0.643066,0.020874,shake
shake_24,380,-0.284058,0.632324,-0.230835,shake
shake_24,400,-0.3302,0.606079,-0.403809,shake
shake_24,420,-0.146973,0.511841,-0.174438,shake
shake_24,440,0.060059,0.432373,0.433838,shake
shake_24,460,0.221191,0.033936,0.947754,shake
shake_24,480,0.335327,-1.048584,1.300049,shake
shake_24,500,0.290649,-1.356934,1.621338,shake
shake_24,520,0.247925,-1.140259,2.017456,shake
shake_24,540,0.334229,-0.484863,1.916504,shake
shake_24,560,0.223389,-0.154785,1.517822,shake
shake_24,580,-0.064575,0.165894,1.282837,shake
shake_24,600,-0.075073,0.269775,1.046875,shake
shake_24,620,-0.117188,0.47168,0.483154,shake
shake_24,640,-0.268188,0.610352,-0.118652,shake
shake_24,660,-0.339111,0.649536,-0.275024,shake
shake_24,680,-0.343628,0.639404,-0.352295,shake
shake_24,700,-0.135376,0.537109,0.029297,shake
shake_24,720,0.066895,0.381104,0.689941,shake
shake_24,740,0.249512,-0.023926,1.020508,shake
shake_24,760,0.231689,-1.000366,1.370972,shake
shake_24,780,0.180298,-1.192749,2.144165,shake
shake_24,800,0.320313,-0.735107,2.220581,shake
shake_24,820,0.228027,-0.233887,1.499023,shake
shake_24,840,0.079346,0.002441,1.29834,shake
shake_24,860,-0.050903,0.166504,1.260132,shake
shake_24,880,-0.174194,0.417236,0.937378,shake
shake_24,900,-0.264648,0.519287,0.547852,shake
shake_24,920,-0.207886,0.591675,0.062866,shake
shake_24,940,-0.355591,0.680298,-0.283325,shake
shake_24,960,-0.364746,0.628174,-0.351929,shake
shake_24,980,-0.317017,0.54126,-0.300659,shake
shake_25,0,0.219116,0.121216,1.260376,shake
shake_25,20,0.066895,0.32312,1.191406,shake
shake_25,40,-0.043213,0.52478,0.936523,shake
shake_25,60,-0.126343,0.546143,0.4729,shake
shake_25,80,-0.146729,0.517944,0.177734,shake
shake_25,100,-0.197998,0.486694,0.012085,shake
shake_25,120,-0.229126,0.408447,-0.216675,shake
shake_25,140,-0.173096,0.308838,-0.194458,shake
shake_25,160,0.138916,0.158081,-0.014038,shake
shake_25,180,0.732788,-0.180786,1.05896,shake
shake_25,200,0.504761,-1.118896,2.446777,shake
shake_25,220,0.415527,-0.902344,2.8396,shake
shake_25,240,0.534424,-0.016724,1.991943,shake
shake_25,260,0.429443,0.264404,1.573486,shake
shake_25,280,0.234009,0.505371,1.479126,shake
shake_25,300,-0.019409,0.611084,1.378418,shake
shake_25,320,-0.088867,0.624023,1.114258,shake
shake_25,340,-0.043335,0.755615,0.555908,shake
shake_25,360,-0.061401,0.619995,0.253784,shake
shake_25,380,-0.074585,0.455933,0.024902,shake
shake_25,400,-0.046631,0.228027,-0.074219,shake
shake_25,420,-0.013062,0.087891,-0.054077,shake
shake_25,440,0.287231,-0.020508,0.222778,shake
shake_25,460,0.716309,-0.173218,1.207031,shake
shake_25,480,0.574097,-0.862915,2.187012,shake
shake_25,500,0.48938,-0.89978,2.771973,shake
shake_25,520,0.473267,-0.266846,1.962646,shake
shake_25,540,0.491455,-0.109741,1.534912,shake
shake_25,560,0.360596,0.150879,1.358765,shake
shake_25,580,0.068848,0.407837,1.339966,shake
shake_25,600,-0.03064,0.498169,1.14856,shake
shake_25,620,0.02832,0.644531,0.723511,shake
shake_25,640,-0.140381,0.579468,0.334839,shake
shake_25,660,-0.206299,0.49707,0.040161,shake
shake_25,680,-0.232544,0.391479,-0.112549,shake
shake_25,700,-0.281128,0.293213,-0.235718,shake
shake_25,720,-0.234253,0.220215,-0.169312,shake
shake_25,740,0.192993,0.160156,0.359009,shake
shake_25,760,0.571167,0.148315,1.214355,shake
shake_25,780,0.504761,-0.329102,2.172852,shake
shake_25,800,0.398804,-0.796265,2.895752,shake
shake_25,820,0.424194,-0.192017,2.154541,shake
shake_25,840,0.394043,0.009766,1.528198,shake
shake_25,860,0.192505,0.14856,1.297241,shake
shake_25,880,0.059937,0.252075,1.22644,shake
shake_25,900,0.071655,0.378296,0.984131,shake
shake_25,920,-0.015625,0.4823,0.445679,shake
shake_25,940,-0.155273,0.477905,0.329468,shake
shake_25,960,-0.151855,0.475342,0.106079,shake
shake_25,980,-0.238281,0.401611,-0.065063,shake
shake_26,0,0.081543,0.796753,1.456787,shake
shake_26,20,-0.194214,0.396118,0.699951,shake
shake_26,40,-0.234863,0.236328,0.318359,shake
shake_26,60,-0.272217,0.231201,0.06665,shake
shake_26,80,-0.274902,0.337769,-0.126221,shake
shake_26,100,-0.197876,0.418213,-0.217651,shake
shake_26,120,-0.176025,0.524414,-0.29126,shake
shake_26,140,0.188477,0.334351,-0.046631,shake
shake_26,160,0.551025,0.185913,0.489014,shake
shake_26,180,0.792847,-0.574951,1.988159,shake
shake_26,200,0.70813,-0.93042,2.914551,shake
shake_26,220,0.642456,-0.59021,2.722778,shake
shake_26,240,0.615723,-0.133057,1.661621,shake
shake_26,260,0.527832,-0.087769,1.280273,shake
shake_26,280,0.465088,0.057007,1.240601,shake
shake_26,300,0.114258,0.312622,1.15625,shake
shake_26,320,0.025635,0.413574,1.037109,shake
shake_26,340,-0.00061,0.554932,0.723877,shake
shake_26,360,-0.054199,0.629883,0.264648,shake
shake_26,380,-0.102051,0.591553,0.019653,shake
shake_26,400,-0.159668,0.511475,-0.130615,shake
shake_26,420,-0.186646,0.341675,-0.198975,shake
shake_26,440,0.104492,0.212891,0.004028,shake
shake_26,460,0.500366,0.193726,0.462524,shake
shake_26,480,0.746704,-0.261719,1.663818,shake
shake_26,500,0.64856,-0.845947,2.713623,shake
shake_26,520,0.58374,-0.716431,2.807373,shake
shake_26,540,0.609619,-0.20459,1.743652,shake
shake_26,560,0.54834,-0.075439,1.306641,shake
shake_26,580,0.463135,0.011841,1.21106,shake
shake_26,600,0.075073,0.225586,1.128418,shake
shake_26,620,-0.006348,0.312988,0.910278,shake
shake_26,640,0.00061,0.469727,0.357544,shake
shake_26,660,-0.049194,0.456909,0.062622,shake
shake_26,680,-0.121338,0.40332,-0.159546,shake
shake_26,700,-0.240601,0.399536,-0.321655,shake
shake_26,720,-0.138794,0.365967,-0.233521,shake
shake_26,740,0.165527,0.280396,0.011597,shake
shake_26,760,0.824219,0.2146,1.01062,shake
shake_26,780,0.810181,-0.456787,2.112671,shake
shake_26,800,0.730957,-0.971313,3.120239,shake
shake_26,820,0.666504,-0.399902,2.307617,shake
shake_26,840,0.658325,-0.1604,1.581055,shake
shake_26,860,0.535889,-0.090088,1.244507,shake
shake_26,880,0.243042,0.178345,1.089844,shake
shake_26,900,-0.023682,0.336548,1.028198,shake
shake_26,920,-0.062988,0.444702,0.807983,shake
shake_26,940,-0.029419,0.65979,0.376221,shake
shake_26,960,-0.031982,0.701172,0.064087,shake
shake_26,980,-0.108643,0.671021,-0.124878,shake
shake_27,0,-0.355957,0.630737,-0.257202,shake
shake_27,20,-0.164795,0.393433,-0.041626,shake
shake_27,40,0.421265,0.119873,0.435059,shake
shake_27,60,0.64502,-0.200806,0.972412,shake
shake_27,80,0.775879,-0.670898,1.592285,shake
shake_27,100,0.700684,-0.979858,2.576538,shake
shake_27,120,0.684937,-0.534668,2.255615,shake
shake_27,140,0.645508,-0.298584,1.595581,shake
shake_27,160,0.632935,-0.208984,1.352417,shake
shake_27,180,0.412231,-0.123047,1.309326,shake
shake_27,200,0.247681,-0.002808,1.153809,shake
shake_27,220,0.176392,0.079834,1.026367,shake
shake_27,240,0.106934,0.175415,0.807373,shake
shake_27,260,0.03125,0.255981,0.312378,shake
shake_27,280,-0.046143,0.189087,-0.00293,shake
shake_27,300,-0.123779,0.103882,-0.244019,shake
shake_27,320,-0.253418,0.095215,-0.276001,shake
shake_27,340,-0.197144,0.117798,-0.18689,shake
shake_27,360,-0.084351,0.16687,-0.026733,shake
shake_27,380,0.453613,0.173584,0.505371,shake
shake_27,400,0.79126,0.157715,1.244751,shake
shake_27,420,0.724365,-0.419189,2.007324,shake
shake_27,440,0.66626,-0.916748,2.752808,shake
shake_27,460,0.668945,-0.601929,2.255005,shake
shake_27,480,0.600342,-0.383057,1.696899,shake
shake_27,500,0.425659,-0.202271,1.542603,shake
shake_27,520,0.284912,-0.089722,1.450806,shake
shake_27,540,0.119263,0.119507,1.096802,shake
shake_27,560,-0.003052,0.254517,0.999878,shake
shake_27,580,-0.068726,0.359863,0.803955,shake
shake_27,600,-0.089966,0.500732,0.370728,shake
shake_27,620,-0.130005,0.511719,0.046021,shake
shake_27,640,-0.214844,0.511841,-0.147827,shake
shake_27,660,-0.212402,0.436401,-0.192017,shake
shake_27,680,-0.020874,0.338135,-0.047363,shake
shake_27,700,0.242432,0.370972,0.337524,shake
shake_27,720,0.51709,0.1698,1.170044,shake
shake_27,740,0.466675,-0.526245,1.929321,shake
shake_27,760,0.362061,-0.934937,2.573486,shake
shake_27,780,0.382813,-0.490723,1.84021,shake
shake_27,800,0.385132,-0.256714,1.372437,shake
shake_27,820,0.40686,-0.07312,1.246948,shake
shake_27,840,0.088013,0.185669,1.454712,shake
shake_27,860,0.000977,0.334351,1.602295,shake
shake_27,880,-0.016357,0.491333,1.532349,shake
shake_27,900,-0.108887,0.566895,0.997803,shake
shake_27,920,-0.234253,0.616577,0.883301,shake
shake_27,940,-0.221313,0.583984,0.793213,shake
shake_27,960,-0.192627,0.298584,0.182251,shake
shake_27,980,-0.285156,0.155762,-0.23877,shake
shake_28,0,0.768433,0.06604,0.486206,shake
shake_28,20,0.899658,-0.72937,2.036621,shake
shake_28,40,0.723755,-1.101807,2.864746,shake
shake_28,60,0.629272,-0.682861,2.476318,shake
shake_28,80,0.599487,-0.154907,1.624146,shake
shake_28,100,0.480591,-0.18042,1.506104,shake
shake_28,120,0.279175,0.249756,1.354248,shake
shake_28,140,0.138794,0.296997,1.376099,shake
shake_28,160,0.083496,0.38916,1.245361,shake
shake_28,180,0.002441,0.682983,0.955444,shake
shake_28,200,-0.060303,0.85791,0.720337,shake
shake_28,220,-0.125244,0.884521,0.477295,shake
shake_28,240,-0.142578,0.703735,0.174683,shake
shake_28,260,-0.008301,0.45459,0.011597,shake
shake_28,280,0.000488,0.168457,-0.141235,shake
shake_28,300,0.453247,-0.06604,-0.050659,shake
shake_28,320,0.876465,-0.156616,0.447266,shake
shake_28,340,0.914551,-0.825195,1.702881,shake
shake_28,360,0.647217,-1.03833,2.756836,shake
shake_28,380,0.570068,-0.58667,2.070801,shake
shake_28,400,0.582275,-0.321777,1.630127,shake
shake_28,420,0.538818,0.099365,1.314575,shake
shake_28,440,0.249023,0.472656,1.487549,shake
shake_28,460,0.125366,0.644043,1.641968,shake
shake_28,480,0.039795,0.88208,1.317627,shake
shake_28,500,-0.051758,0.917358,1.006714,shake
shake_28,520,-0.089478,0.87439,0.755981,shake
shake_28,540,-0.080566,0.578735,0.260498,shake
shake_28,560,0.021362,0.358276,0.046997,shake
shake_28,580,0.134033,-0.000122,-0.179321,shake
shake_28,600,0.331787,-0.113037,-0.169922,shake
shake_28,620,0.677856,-0.228149,0.257935,shake
shake_28,640,0.765015,-1.11499,1.75415,shake
shake_28,660,0.797607,-0.986694,2.253662,shake
shake_28,680,0.588501,-0.721069,2.265015,shake
shake_28,700,0.680542,-0.239014,1.924316,shake
shake_28,720,0.713745,0.117432,1.599609,shake
shake_28,740,0.476929,0.485107,1.496094,shake
shake_28,760,0.226318,0.823975,1.80542,shake
shake_28,780,0.154663,0.892456,1.659546,shake
shake_28,800,0.084473,0.801636,1.257935,shake
shake_28,820,-0.019165,0.655029,0.731445,shake
shake_28,840,-0.025024,0.562012,0.364136,shake
shake_28,860,0.008057,0.405273,0.074951,shake
shake_28,880,0.010864,0.080322,-0.220215,shake
shake_28,900,0.126099,-0.162109,-0.173706,shake
shake_28,920,0.337524,-0.256104,-0.047729,shake
shake_28,940,0.678345,-0.407349,0.85498,shake
shake_28,960,0.592529,-0.746948,2.008179,shake
shake_28,980,0.387329,-0.637207,2.426147,shake
shake_29,0,0.463745,0.23877,1.750366,shake
shake_29,20,0.346802,0.190552,1.696411,shake
shake_29,40,0.259644,0.217529,1.391479,shake
shake_29,60,0.131836,0.372437,0.924438,shake
shake_29,80,0.025635,0.403442,0.620728,shake
shake_29,100,-0.076904,0.39917,0.271729,shake
shake_29,120,-0.203003,0.404419,-0.114258,shake
shake_29,140,-0.230835,0.410645,-0.196777,shake
shake_29,160,-0.140503,0.277222,-0.198242,shake
shake_29,180,0.03772,0.166382,-0.099487,shake
shake_29,200,0.353394,0.068848,0.104248,shake
shake_29,220,0.84729,-0.113037,0.90625,shake
shake_29,240,0.796997,-0.80896,2.02417,shake
shake_29,260,0.725586,-1.08667,2.709595,shake
shake_29,280,0.671143,-0.403198,2.016602,shake
shake_29,300,0.768921,-0.297485,1.603394,shake
shake_29,320,0.655273,-0.13208,1.515015,shake
shake_29,340,0.410889,0.108643,1.459961,shake
shake_29,360,0.332031,0.273193,1.344116,shake
shake_29,380,0.239502,0.373901,1.270508,shake
shake_29,400,0.151367,0.519653,1.130249,shake
shake_29,420,0.143433,0.481323,0.880005,shake
shake_29,440,0.06958,0.363647,0.506104,shake
shake_29,460,-0.042236,0.147949,0.034668,shake
shake_29,480,-0.125,0.014648,-0.170654,shake
shake_29,500,-0.128418,-0.068604,-0.231445,shake
shake_29,520,0.048096,-0.058105,0.035522,shake
shake_29,540,0.175049,-0.003418,0.430542,shake
shake_29,560,0.19165,-0.390991,0.957642,shake
shake_29,580,0.383423,-0.850098,1.702148,shake
shake_29,600,0.569458,-0.482544,1.699341,shake
shake_29,620,0.516968,0.281982,1.993896,shake
shake_29,640,0.395996,0.604858,2.421509,shake
shake_29,660,0.491333,0.568604,2.031982,shake
shake_29,680,0.24292,0.304565,1.301025,shake
shake_29,700,0.028931,0.17334,1.024414,shake
shake_29,720,0.016968,0.098022,0.907349,shake
shake_29,740,-0.004028,0.070679,0.636353,shake
shake_29,760,-0.016968,0.087036,0.406738,shake
shake_29,780,-0.053833,0.107422,0.230591,shake
shake_29,800,-0.102295,0.154053,0.045044,shake
shake_29,820,-0.03479,0.134277,0.087769,shake
shake_29,840,0.132568,0.045288,0.216675,shake
shake_29,860,0.412231,-0.037476,0.758545,shake
shake_29,880,0.477295,-0.275024,1.433594,shake
shake_29,900,0.557617,-0.421387,2.091064,shake
shake_29,920,0.644409,-0.099365,2.216309,shake
shake_29,940,0.643555,0.114868,1.980225,shake
shake_29,960,0.731689,0.236694,1.578491,shake
shake_29,980,0.501709,0.132202,1.364502,shake
shake_30,0,-3.981689,-0.141479,3.999512,shake
shake_30,20,-3.478149,-0.198242,3.999512,shake
shake_30,40,-1.928101,-0.160034,3.400024,shake
shake_30,60,0.064575,0.106323,1.348755,shake
shake_30,80,2.844849,0.157227,-3.199463,shake
shake_30,100,3.185547,0.343628,-3.999512,shake
shake_30,120,1.89624,-0.15332,-2.645386,shake
shake_30,140,0.645874,-0.481812,0.165527,shake
shake_30,160,-1.54895,-0.690796,2.994751,shake
shake_30,180,-3.999512,-0.196167,3.999512,shake
shake_30,200,-3.789185,-0.14856,3.999512,shake
shake_30,220,-2.251465,-0.236816,3.825439,shake
shake_30,240,0.827515,0.120117,0.762329,shake
shake_30,260,2.668701,0.115967,-2.461914,shake
shake_30,280,3.130737,0.24939,-3.999512,shake
shake_30,300,1.962646,-0.058594,-3.373779,shake
shake_30,320,0.889038,-0.347778,-0.72168,shake
shake_30,340,-0.724731,-0.616211,1.884033,shake
shake_30,360,-3.471802,-0.161987,3.999512,shake
shake_30,380,-3.801758,0.103027,3.999512,shake
shake_30,400,-2.663086,-0.04895,3.999512,shake
shake_30,420,0.02771,0.084961,1.418701,shake
shake_30,440,1.994995,0.061401,-1.533936,shake
shake_30,460,3.001709,0.057617,-3.995117,shake
shake_30,480,1.828857,0.126221,-3.147217,shake
shake_30,500,0.894287,-0.096436,-0.982178,shake
shake_30,520,-1.437988,-0.327393,2.598145,shake
shake_30,540,-3.050293,0.035645,3.999512,shake
shake_30,560,-3.421509,0.283691,3.999512,shake
shake_30,580,-1.716553,0.06604,3.202148,shake
shake_30,600,0.010742,0.188965,1.2229,shake
shake_30,620,1.53186,0.204346,-1.353394,shake
shake_30,640,2.065918,0.256592,-3.263916,shake
shake_30,660,1.41394,0.373657,-2.394775,shake
shake_30,680,0.744141,0.170654,-1.017334,shake
shake_30,700,-0.62561,-0.101929,1.44751,shake
shake_30,720,-1.908813,-0.003296,3.159668,shake
shake_30,740,-2.767944,0.232178,3.999512,shake
shake_30,760,-2.162231,0.194092,3.433472,shake
shake_30,780,-1.168823,0.159424,2.27832,shake
shake_30,800,-0.042603,0.282104,0.896973,shake
shake_30,820,1.533325,0.362427,-1.67395,shake
shake_30,840,1.766724,0.419067,-2.682007,shake
shake_30,860,1.632935,0.401855,-2.575684,shake
shake_30,880,0.83728,-0.025146,-0.88501,shake
shake_30,900,-0.168213,-0.297974,0.934692,shake
shake_30,920,-2.482422,-0.108521,3.9198,shake
shake_30,940,-3.204102,0.235474,3.999512,shake
shake_30,960,-2.673706,0.179199,3.999512,shake
shake_30,980,-0.745117,0.210083,1.947876,shake
shake_31,0,-3.281738,0.485596,3.999512,shake
shake_31,20,-3.335205,0.532593,3.999512,shake
shake_31,40,-1.58606,0.30481,2.695557,shake
shake_31,60,0.354126,0.206543,0.574463,shake
shake_31,80,2.553589,0.078491,-3.3396,shake
shake_31,100,2.343994,0.142944,-3.747681,shake
shake_31,120,1.383423,0.016479,-2.428711,shake
shake_31,140,-0.413452,-0.02356,1.067871,shake
shake_31,160,-2.261719,0.168457,3.286377,shake
shake_31,180,-3.355957,0.516479,3.999512,shake
shake_31,200,-2.463989,0.394775,3.471191,shake
shake_31,220,-1.004395,0.312134,1.872559,shake
shake_31,240,0.748779,0.30127,-0.217773,shake
shake_31,260,1.985107,0.24646,-2.951538,shake
shake_31,280,1.535278,0.348267,-2.64917,shake
shake_31,300,0.932617,0.266968,-1.430664,shake
shake_31,320,-0.703491,0.20105,1.282959,shake
shake_31,340,-2.189453,0.432251,3.18689,shake
shake_31,360,-2.978882,0.705811,3.999512,shake
shake_31,380,-2.021606,0.480103,2.840454,shake
shake_31,400,-0.747192,0.397339,1.389282,shake
shake_31,420,0.650269,0.370117,-0.429077,shake
shake_31,440,1.892334,0.252563,-2.846436,shake
shake_31,460,1.529419,0.251831,-2.605835,shake
shake_31,480,0.363037,0.161499,-0.227905,shake
shake_31,500,-0.760498,0.138672,1.529175,shake
shake_31,520,-2.134521,0.390625,3.342651,shake
shake_31,540,-2.951904,0.595337,3.999512,shake
shake_31,560,-2.24292,0.516724,3.222778,shake
shake_31,580,-0.852539,0.427856,1.67688,shake
shake_31,600,1.454956,0.206665,-1.503784,shake
shake_31,620,2.067017,0.112793,-3.044434,shake
shake_31,640,1.452881,0.162109,-2.65918,shake
shake_31,660,0.321289,0.073608,-0.324585,shake
shake_31,680,-1.199707,0.108276,1.747559,shake
shake_31,700,-2.787476,0.359985,3.724487,shake
shake_31,720,-2.960938,0.529175,3.999512,shake
shake_31,740,-1.712158,0.355591,2.617065,shake
shake_31,760,-0.332031,0.376221,0.919434,shake
shake_31,780,1.422119,0.46521,-1.383667,shake
shake_31,800,1.540771,0.385498,-2.362793,shake
shake_31,820,1.213867,0.291992,-2.468872,shake
shake_31,840,0.525146,0.032471,-1.214478,shake
shake_31,860,-0.082153,0.009033,0.484009,shake
shake_31,880,-1.322388,0.101196,2.181519,shake
shake_31,900,-2.668213,0.407104,3.877319,shake
shake_31,920,-2.712646,0.568115,3.861328,shake
shake_31,940,-1.376099,0.667358,2.264282,shake
shake_31,960,0.109253,0.480591,0.301514,shake
shake_31,980,1.584961,0.325928,-2.021362,shake
shake_32,0,1.215088,0.401367,-2.14917,shake
shake_32,20,1.028809,0.303467,-3.576172,shake
shake_32,40,0.469727,-0.162598,-2.721802,shake
shake_32,60,0.080322,-0.306274,-0.502075,shake
shake_32,80,-0.284302,-0.728882,2.189941,shake
shake_32,100,-0.833008,-0.580444,3.934326,shake
shake_32,120,-1.165527,-0.192139,3.999512,shake
shake_32,140,-0.886108,0.044556,3.999512,shake
shake_32,160,-0.27356,-0.106079,2.802368,shake
shake_32,180,0.54895,-0.047729,0.684814,shake
shake_32,200,1.181152,0.249146,-2.122437,shake
shake_32,220,1.075073,0.252319,-3.456299,shake
shake_32,240,0.542603,0.000244,-3.378662,shake
shake_32,260,0.185547,-0.593506,-1.037476,shake
shake_32,280,0.240967,-0.997559,1.194214,shake
shake_32,300,-0.019043,-1.192505,3.485352,shake
shake_32,320,-1.134033,-0.591675,3.999512,shake
shake_32,340,-1.222656,-0.502563,3.999512,shake
shake_32,360,-0.598877,-0.895386,3.699829,shake
shake_32,380,0.599121,-1.013184,0.411743,shake
shake_32,400,0.490234,-0.35022,-0.508179,shake
shake_32,420,0.244507,0.339111,-0.682861,shake
shake_32,440,0.356323,0.986694,-0.76062,shake
shake_32,460,0.509155,1.331787,-0.715332,shake
shake_32,480,0.807129,1.335938,-1.037476,shake
shake_32,500,1.610107,0.988892,-1.429321,shake
shake_32,520,1.791382,0.669556,-1.048706,shake
shake_32,540,0.682739,-0.447998,0.31958,shake
shake_32,560,-1.322754,-1.083618,1.876587,shake
shake_32,580,-2.260132,-1.222168,3.272217,shake
shake_32,600,-3.016602,-1.242065,3.664673,shake
shake_32,620,-2.435059,-1.003418,2.984131,shake
shake_32,640,-1.816284,-0.432129,1.96521,shake
shake_32,660,0.929565,0.730347,0.099731,shake
shake_32,680,2.60083,1.867065,-0.372925,shake
shake_32,700,3.999512,3.047119,-0.033569,shake
shake_32,720,3.796387,1.961548,-1.073853,shake
shake_32,740,1.968506,0.070801,-1.18042,shake
shake_32,760,-0.66333,-1.512573,0.064819,shake
shake_32,780,-2.995605,-2.578369,2.808838,shake
shake_32,800,-3.999512,-2.55249,3.999512,shake
shake_32,820,-3.976685,-2.152344,3.999512,shake
shake_32,840,-1.366211,-1.031372,1.859375,shake
shake_32,860,1.629395,0.366455,0.151733,shake
shake_32,880,3.999512,2.207153,-0.568848,shake
shake_32,900,3.999512,3.313354,-0.665283,shake
shake_32,920,3.674438,1.684448,-1.309937,shake
shake_32,940,0.023804,-1.146851,-0.318359,shake
shake_32,960,-2.077515,-2.121338,1.619629,shake
shake_32,980,-3.666382,-2.415405,3.325195,shake
shake_33,0,3.822388,3.941895,2.220703,shake
shake_33,20,3.999512,2.624756,-0.723633,shake
shake_33,40,3.999512,0.135132,-3.396484,shake
shake_33,60,0.801514,-3.108765,-2.870728,shake
shake_33,80,-1.129883,-3.999512,-0.487793,shake
shake_33,100,-2.525146,-3.999512,2.303955,shake
shake_33,120,-3.636963,-2.467896,3.999512,shake
shake_33,140,-2.820557,-0.764893,3.999512,shake
shake_33,160,0.695923,2.435181,3.876587,shake
shake_33,180,2.550537,3.999512,3.259155,shake
shake_33,200,3.987793,3.960815,1.63269,shake
shake_33,220,3.999512,0.264404,-3.164429,shake
shake_33,240,1.799316,-2.001953,-3.999512,shake
shake_33,260,-0.120483,-3.152222,-1.797607,shake
shake_33,280,-2.13147,-3.733154,1.928955,shake
shake_33,300,-2.994141,-2.927734,3.831299,shake
shake_33,320,-3.112061,-1.657471,3.999512,shake
shake_33,340,-1.494629,0.88562,3.999512,shake
shake_33,360,0.76416,2.807251,3.5448,shake
shake_33,380,2.855225,3.477173,2.220093,shake
shake_33,400,3.999512,1.931396,-1.441895,shake
shake_33,420,3.333618,-0.141724,-3.24353,shake
shake_33,440,1.13562,-1.965698,-2.850098,shake
shake_33,460,-0.876587,-3.663452,-0.130371,shake
shake_33,480,-2.05896,-3.516235,2.241333,shake
shake_33,500,-3.015625,-2.495361,3.999512,shake
shake_33,520,-2.855225,-0.097656,3.999512,shake
shake_33,540,-1.26709,1.579224,3.999512,shake
shake_33,560,2.3479,3.318359,3.267212,shake
shake_33,580,3.986206,2.839844,1.452271,shake
shake_33,600,3.999512,1.219482,-1.710449,shake
shake_33,620,1.761475,-1.809937,-3.634399,shake
shake_33,640,0.045288,-3.085938,-2.319336,shake
shake_33,660,-1.116821,-3.854004,-0.358032,shake
shake_33,680,-2.735352,-3.116333,3.443848,shake
shake_33,700,-3.039917,-1.726685,3.999512,shake
